id,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
28978023,137194766,Maria,Queens,Ditmars Steinway,Entire home/apt,150,3,37,7
28978145,218417996,Sam,Brooklyn,Fort Greene,Entire home/apt,210,4,20,268
28978474,34394667,Ron,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,15,175
28978510,211549023,Studioplus,Manhattan,Midtown,Entire home/apt,240,2,14,279
28980678,20311036,Blu,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,3,11,105
28981827,7021189,Sachin,Manhattan,Chelsea,Entire home/apt,200,100,1,0
28982688,218450889,Caprice,Brooklyn,Flatbush,Private room,80,1,4,179
28983189,164719010,Babie,Queens,Whitestone,Private room,39,1,44,89
28983494,218457745,Shane,Brooklyn,East Flatbush,Entire home/apt,135,4,9,365
28984202,218460622,Julia,Brooklyn,Williamsburg,Private room,55,10,1,48
28984222,124743046,Mark,Brooklyn,Bedford-Stuyvesant,Entire home/apt,230,4,29,205
28985708,218474205,Madi,Manhattan,Nolita,Entire home/apt,175,2,22,24
28985951,140671636,Brianna,Brooklyn,Bedford-Stuyvesant,Private room,50,2,5,0
28986154,67987135,Siyi,Brooklyn,Bedford-Stuyvesant,Entire home/apt,139,1,4,7
28986535,96864161,Pedro,Brooklyn,Bushwick,Entire home/apt,129,2,38,192
28986804,71314515,Tessa,Brooklyn,Bedford-Stuyvesant,Private room,80,1,15,64
28987232,136010789,Rebeca & John @ Bedly,Brooklyn,Bushwick,Private room,44,30,1,9
28987503,218458746,Colin,Queens,Woodside,Private room,100,1,4,0
28988283,3740621,Jonathan,Manhattan,Harlem,Private room,150,1,11,177
28988684,71157443,Jane,Brooklyn,Bushwick,Private room,90,1,2,29
28989676,59982224,Leli,Brooklyn,East New York,Entire home/apt,200,3,1,4
28989889,211638781,Adriana,Bronx,Belmont,Private room,65,3,26,46
28989914,218505786,Victoria,Manhattan,East Village,Private room,100,2,11,0
28990341,10457196,Richard,Manhattan,Little Italy,Entire home/apt,130,30,1,332
28990673,218511630,Carlos,Brooklyn,Williamsburg,Private room,75,1,13,0
28990717,162968562,Mariah,Brooklyn,Gravesend,Private room,70,1,1,0
28991548,218511630,Carlos,Brooklyn,Williamsburg,Private room,55,1,4,0
28992002,80093359,Isabella,Brooklyn,Bushwick,Private room,55,2,15,0
28992146,93948524,Marilyn,Manhattan,Hell's Kitchen,Entire home/apt,125,30,3,226
28992518,218526982,Liz,Manhattan,Lower East Side,Entire home/apt,175,2,11,6
28993172,18264569,Jennifer,Manhattan,Chinatown,Private room,125,2,35,315
28994671,92706260,Kane,Queens,Flushing,Private room,48,1,35,79
28999699,92706260,Kane,Queens,Flushing,Private room,48,1,39,84
29000338,172369331,Abby,Brooklyn,Sheepshead Bay,Shared room,50,7,6,311
29001222,67915061,John,Manhattan,Washington Heights,Entire home/apt,80,1,20,28
29001863,194107668,Saron,Queens,Glendale,Private room,35,7,1,365
29002099,136025561,Alexandra,Manhattan,Little Italy,Private room,95,2,2,23
29002824,20328673,Matt,Manhattan,East Village,Private room,90,3,1,5
29004967,14453908,Andrew,Brooklyn,Williamsburg,Entire home/apt,85,7,4,357
29005507,2180581,Jana,Brooklyn,South Slope,Private room,85,2,18,0
29005696,15528170,Kristin,Brooklyn,Prospect Heights,Private room,90,8,1,156
29007491,20990306,Elizabeth,Brooklyn,Williamsburg,Entire home/apt,175,2,17,0
29008272,43194941,Marco,Queens,Astoria,Private room,80,1,7,85
29008767,35594087,Shearly,Brooklyn,Fort Greene,Entire home/apt,134,2,15,41
29008984,177177772,Delilah,Manhattan,Upper West Side,Entire home/apt,150,2,8,0
29012098,24283455,Igam,Brooklyn,Gravesend,Private room,40,2,10,0
29012259,8925493,Yvonne,Brooklyn,Bedford-Stuyvesant,Private room,55,3,1,89
29012563,1936796,JenJoy,Brooklyn,Williamsburg,Private room,60,1,41,5
29013947,124069492,Maria,Brooklyn,Bushwick,Private room,74,1,26,34
29014353,393107,Catalina,Brooklyn,Carroll Gardens,Private room,69,5,4,0
29015079,218689235,John,Brooklyn,Williamsburg,Entire home/apt,160,2,21,335
29015492,187975743,R.Henry,Manhattan,Hell's Kitchen,Shared room,65,1,17,198
29016112,216641760,Jamie,Queens,Jackson Heights,Entire home/apt,128,3,33,325
29016146,218680572,Curtiss,Manhattan,Harlem,Entire home/apt,250,28,7,183
29016907,155152907,Maria,Queens,St. Albans,Private room,45,2,15,262
29025649,57699301,Irina,Brooklyn,Sunset Park,Entire home/apt,100,28,4,219
29027131,200461550,Ben And Madi,Brooklyn,Williamsburg,Private room,65,2,7,255
29027424,38153613,Farzona,Queens,Briarwood,Private room,350,4,1,90
29027853,218762580,Heidrun,Manhattan,Harlem,Private room,120,3,3,295
29028668,218770781,Mike,Manhattan,Morningside Heights,Entire home/apt,135,2,4,22
29028761,42093468,Tsotne (Tut),Bronx,Mott Haven,Private room,42,5,7,321
29031273,218793561,Dmitri,Manhattan,East Harlem,Private room,66,1,21,64
29031435,6564232,Umar,Manhattan,Harlem,Private room,80,2,3,0
29031768,203231204,Marco,Queens,Astoria,Private room,105,1,2,359
29034966,145002203,Bruno,Brooklyn,Brighton Beach,Entire home/apt,80,1,51,303
29035162,125576446,Roz,Brooklyn,Prospect Heights,Entire home/apt,400,32,1,0
29035769,218825786,Mariana,Brooklyn,Clinton Hill,Private room,55,3,2,0
29035989,215778245,Jessy & Christian,Queens,Corona,Shared room,40,2,10,356
29036763,147269347,Chad,Queens,Long Island City,Private room,70,1,2,342
29037043,96479013,Kian,Brooklyn,Bedford-Stuyvesant,Private room,72,6,6,66
29037141,44260966,Alicia,Bronx,Soundview,Private room,38,2,11,188
29037276,216772639,Ling,Brooklyn,Borough Park,Private room,45,1,3,357
29037483,218840878,Francisco,Bronx,Mott Haven,Private room,79,2,2,88
29037588,212697613,Jon,Manhattan,Upper West Side,Entire home/apt,295,3,19,77
29038532,182306283,Noriko,Brooklyn,Williamsburg,Entire home/apt,120,2,40,13
29038655,6586697,Yasha,Queens,Astoria,Private room,55,1,4,0
29039497,32987584,Maria,Manhattan,Upper West Side,Private room,70,6,22,0
29039647,143052745,Ociel,Bronx,Mott Haven,Private room,120,1,29,312
29041626,27084741,Paul,Queens,Woodside,Private room,90,1,2,173
29043928,218883687,Parrish,Brooklyn,East Flatbush,Private room,125,1,7,364
29051174,10989161,Michele,Manhattan,Upper East Side,Entire home/apt,135,1,20,1
29051227,335046,Orit,Manhattan,Lower East Side,Private room,120,3,5,361
29051841,213781715,Anting,Brooklyn,Greenpoint,Entire home/apt,350,1,1,0
29051948,63952962,Drew,Bronx,Mott Haven,Entire home/apt,81,4,5,0
29052179,145981682,Simi,Manhattan,Theater District,Entire home/apt,850,1,24,269
29054423,79499558,Robertina,Queens,Jackson Heights,Private room,68,4,22,100
29054576,30895980,Elena,Brooklyn,Brighton Beach,Entire home/apt,105,2,6,332
29054973,188741104,Susan,Manhattan,Harlem,Entire home/apt,200,31,25,91
29055747,171214206,Elif,Manhattan,Morningside Heights,Private room,75,1,29,8
29056345,155297713,Marie & Tyler,Brooklyn,Bushwick,Private room,40,30,1,54
29056566,169467786,Jovenne Naldrey,Brooklyn,Williamsburg,Entire home/apt,215,1,5,165
29057244,8185593,Diana,Brooklyn,Williamsburg,Private room,80,3,1,8
29058075,1609077,Nadia,Queens,Forest Hills,Private room,150,2,1,365
29058512,447895,Adam,Manhattan,East Village,Entire home/apt,112,2,4,0
29058736,142833006,Cj,Brooklyn,Bushwick,Private room,42,2,2,0
29058814,218978124,Jessica,Manhattan,Upper West Side,Entire home/apt,80,3,10,0
29059214,10407935,Meng,Manhattan,SoHo,Entire home/apt,89,1,45,34
29059334,215588687,Levi,Brooklyn,Prospect-Lefferts Gardens,Shared room,25,2,4,365
29059533,183707967,Dionyssios,Manhattan,Washington Heights,Entire home/apt,120,2,16,365
29059768,28422641,Dylan,Manhattan,Gramercy,Entire home/apt,350,2,29,65
29059870,201813482,Nick,Brooklyn,Bushwick,Shared room,25,4,14,62
29060392,121836170,Rafael,Brooklyn,Bushwick,Private room,85,1,40,354
29060585,201813482,Nick,Brooklyn,Bushwick,Shared room,25,4,17,80
29061500,40544318,Daniela,Manhattan,Battery Park City,Entire home/apt,200,1,9,0
29063276,22123619,Antoine,Brooklyn,Crown Heights,Private room,48,30,2,89
29063413,30782359,Tracey,Manhattan,Greenwich Village,Entire home/apt,350,2,5,0
29063485,219012245,Denise,Brooklyn,Canarsie,Entire home/apt,78,1,10,3
29063993,219016824,Xue,Manhattan,Chelsea,Entire home/apt,69,1,2,1
29072168,179387087,John,Brooklyn,Bedford-Stuyvesant,Private room,55,4,11,0
29073059,31218019,Stephanie,Manhattan,Financial District,Shared room,150,2,11,270
29073462,116381793,Jordan,Manhattan,SoHo,Private room,134,1,3,70
29073911,164538104,Javi,Queens,Maspeth,Private room,42,1,1,178
29074124,219080539,Jose,Manhattan,Hell's Kitchen,Private room,100,1,15,27
29074233,49745989,Meir,Brooklyn,Crown Heights,Entire home/apt,80,4,12,29
29075468,58658843,Maxim,Brooklyn,Williamsburg,Private room,67,1,15,0
29075705,58658843,Maxim,Brooklyn,Williamsburg,Private room,66,1,45,75
29075810,1104166,Mala,Brooklyn,Williamsburg,Private room,95,2,7,3
29078251,1163709,Dc,Manhattan,Murray Hill,Shared room,800,2,12,220
29079293,48806776,Amanda,Brooklyn,Carroll Gardens,Entire home/apt,175,2,14,119
29079699,8597272,Sammi,Manhattan,Hell's Kitchen,Entire home/apt,200,5,2,15
29079912,210755291,Elizabete,Queens,Astoria,Private room,100,3,2,364
29081010,190324721,Jun Jun,Queens,Flushing,Private room,70,1,5,5
29081056,48954003,Bradley,Bronx,Olinville,Private room,80,2,20,188
29081059,216065402,Lee,Queens,College Point,Private room,60,2,19,331
29081201,24103915,Godlove,Brooklyn,Flatbush,Entire home/apt,89,1,22,35
29081288,94214493,Dadrine,Brooklyn,East Flatbush,Private room,90,7,1,365
29081547,158407820,Omar,Queens,Woodside,Private room,53,2,33,157
29082165,153500245,Isabela,Brooklyn,Bedford-Stuyvesant,Private room,90,1,51,224
29082372,219167320,Murat,Queens,Queens Village,Entire home/apt,60,3,25,143
29082508,8119708,Charlotte & Aaron,Brooklyn,Midwood,Entire home/apt,125,3,6,173
29083751,26860800,Jonathan,Manhattan,SoHo,Private room,115,1,31,1
29090040,21339635,Martin,Manhattan,Upper West Side,Entire home/apt,138,3,24,1
29093302,41939513,Cynthia,Manhattan,Harlem,Private room,120,5,3,0
29094342,219262205,Tony,Queens,Jamaica,Private room,60,1,37,0
29095078,10220753,Kirstie,Brooklyn,Sunset Park,Private room,112,1,10,0
29095217,24738407,Matthew,Brooklyn,East Flatbush,Entire home/apt,140,3,33,116
29096185,56177749,Zumunta,Queens,Woodside,Private room,31,1,1,0
29096295,5953382,Matthew,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,3,5,0
29096312,202587815,Willie,Manhattan,East Harlem,Private room,120,2,27,188
29096448,213781715,Anting,Manhattan,NoHo,Entire home/apt,225,1,2,179
29097320,11854642,James,Manhattan,West Village,Entire home/apt,157,5,1,0
29097472,157397904,Kimbe,Brooklyn,Williamsburg,Entire home/apt,275,30,2,77
29098862,219305025,Michael,Brooklyn,Cypress Hills,Private room,80,1,3,1
29100541,22175061,Suket,Queens,Forest Hills,Entire home/apt,99,2,44,35
29101869,161873557,Natalia,Brooklyn,Bedford-Stuyvesant,Entire home/apt,85,3,34,42
29101938,219330285,Janice,Bronx,Wakefield,Entire home/apt,80,3,6,0
29102760,219333557,Rafael,Queens,East Elmhurst,Private room,79,1,8,96
29103145,14953075,Laura,Manhattan,Harlem,Entire home/apt,150,5,3,0
29103275,218300830,Leona,Manhattan,Upper East Side,Private room,100,1,76,281
29103450,59204717,Chantou,Brooklyn,Bedford-Stuyvesant,Private room,87,2,3,0
29104053,219347424,Adonna,Brooklyn,East New York,Private room,150,2,1,354
29104593,218300830,Leona,Manhattan,Upper East Side,Private room,100,1,59,257
29104786,16965783,Luca,Manhattan,Harlem,Private room,56,3,17,228
29105065,90996947,Alan,Brooklyn,Prospect-Lefferts Gardens,Private room,70,2,4,321
29105563,24738407,Matthew,Brooklyn,East Flatbush,Entire home/apt,120,3,23,121
29105864,19739986,Adriana,Manhattan,Upper East Side,Entire home/apt,155,1,50,8
29105910,115734913,Nahi,Bronx,Fordham,Private room,39,2,24,211
29106442,46337258,Anna,Brooklyn,Clinton Hill,Entire home/apt,200,3,2,16
29107308,67186748,Travis,Manhattan,Hell's Kitchen,Private room,250,1,4,365
29109909,219383069,Melli,Manhattan,Financial District,Entire home/apt,220,1,8,0
29113996,24405003,Bianca,Manhattan,Chinatown,Private room,106,2,9,117
29117381,15872352,Sifan,Queens,Rego Park,Shared room,40,1,25,78
29117643,165607672,Mariela,Bronx,Fordham,Private room,48,2,18,34
29119411,56648414,Anique,Manhattan,East Village,Entire home/apt,125,1,11,0
29120854,2604247,Jason,Brooklyn,Bushwick,Entire home/apt,150,5,1,0
29123516,113411637,Joel,Brooklyn,Williamsburg,Private room,68,2,5,4
29124172,219465297,Irwing,Queens,Jackson Heights,Private room,49,2,10,5
29124414,12171344,Marta,Brooklyn,Crown Heights,Entire home/apt,185,2,6,2
29124476,20825054,Andres,Manhattan,Inwood,Private room,50,2,44,271
29126587,199786012,Nadine,Brooklyn,Bedford-Stuyvesant,Private room,65,30,21,365
29126674,5759665,Cristóbal,Brooklyn,Bushwick,Entire home/apt,120,2,9,0
29126779,218936218,Solina,Manhattan,Financial District,Entire home/apt,230,3,8,23
29127425,219499219,Oriana Alexandra,Brooklyn,Bedford-Stuyvesant,Private room,60,1,7,28
29127613,219499104,Monika,Brooklyn,Flatbush,Private room,60,1,12,90
29128941,96737879,Yury,Brooklyn,Williamsburg,Private room,60,3,12,73
29129018,217784241,Analia,Brooklyn,Williamsburg,Private room,60,1,81,0
29129256,28531618,Wayne,Manhattan,Upper West Side,Shared room,79,3,4,76
29129902,66361,Jasmine,Manhattan,Upper West Side,Entire home/apt,275,2,8,24
29130366,960248,Max/Patti,Manhattan,East Harlem,Entire home/apt,220,3,21,24
29130381,161057073,Stella,Manhattan,Kips Bay,Entire home/apt,95,2,39,74
29130838,22474793,Alena,Brooklyn,Kensington,Entire home/apt,130,1,2,95
29131447,216944902,Janna,Manhattan,East Harlem,Private room,85,1,6,0
29132306,183748836,Alex,Manhattan,Midtown,Private room,120,1,44,4
29132322,895135,Suanny,Brooklyn,Williamsburg,Entire home/apt,95,3,7,363
29132459,163046191,Elma,Brooklyn,Fort Greene,Private room,45,30,1,77
29132608,219333557,Rafael,Queens,East Elmhurst,Private room,49,1,17,0
29132728,83907534,Leen,Manhattan,Kips Bay,Entire home/apt,175,7,5,32
29133320,121130063,Luke & Madia,Brooklyn,Bushwick,Private room,70,2,2,358
29133348,72006801,Kevin,Queens,Ridgewood,Entire home/apt,120,2,2,5
29133389,219544415,Joel And Julian,Brooklyn,Bedford-Stuyvesant,Private room,70,2,14,365
29133513,219333557,Rafael,Queens,East Elmhurst,Private room,59,1,17,0
29133980,219548329,Farhana,Queens,East Elmhurst,Entire home/apt,99,1,34,166
29134423,219548549,Kennedy,Brooklyn,Bushwick,Private room,155,1,1,365
29134543,217075214,Judyann,Brooklyn,Canarsie,Entire home/apt,125,3,3,85
29135220,32830245,Dora,Brooklyn,Prospect Heights,Entire home/apt,180,2,9,0
29135488,219099148,Valeria,Queens,Ridgewood,Private room,50,1,14,272
29135797,219558480,Lena,Manhattan,East Village,Entire home/apt,187,7,4,56
29136920,87786261,Sophia,Brooklyn,South Slope,Entire home/apt,179,2,9,152
29144832,214270886,Maka,Manhattan,Midtown,Entire home/apt,300,1,10,0
29146109,28260018,Ivan,Queens,Ditmars Steinway,Private room,96,1,63,80
29146373,73425483,Vincent,Brooklyn,Bedford-Stuyvesant,Private room,75,2,22,308
29146446,3959013,Clarke,Brooklyn,Brooklyn Heights,Entire home/apt,151,5,4,27
29148367,61391963,Corporate Housing,Manhattan,Little Italy,Entire home/apt,165,30,2,347
29148550,61391963,Corporate Housing,Manhattan,Kips Bay,Entire home/apt,125,30,1,352
29149612,21030441,Nathalie,Queens,Astoria,Private room,87,2,20,282
29149618,7795299,Margaux,Manhattan,Gramercy,Private room,100,3,8,13
29150743,7912469,Pedro,Brooklyn,Williamsburg,Private room,50,2,3,0
29151631,219666829,Charlotte,Queens,Bay Terrace,Shared room,32,2,6,169
29152037,219669515,Sasha,Brooklyn,Bushwick,Private room,50,2,6,10
29152320,219347424,Adonna,Brooklyn,East New York,Entire home/apt,150,2,6,171
29152795,201813482,Nick,Brooklyn,Bushwick,Shared room,25,4,27,49
29152899,9770822,Andrea,Brooklyn,Williamsburg,Private room,55,3,13,36
29153170,219678120,Jean,Brooklyn,Crown Heights,Entire home/apt,200,3,21,327
29153508,17604711,Dora,Brooklyn,Downtown Brooklyn,Entire home/apt,135,9,5,12
29155175,11823440,Kisha,Brooklyn,Bedford-Stuyvesant,Entire home/apt,129,3,42,233
29156377,219462780,Curtis Green,Manhattan,Harlem,Private room,60,2,1,83
29157211,95921282,Walter,Queens,Richmond Hill,Entire home/apt,165,2,29,362
29157794,181885938,Ismael,Queens,Elmhurst,Private room,55,2,8,315
29157984,219717193,Jessie,Manhattan,Gramercy,Private room,59,5,18,5
29158199,92706260,Kane,Queens,Flushing,Private room,45,1,58,75
29158470,219725282,Jacqueline,Brooklyn,Sunset Park,Entire home/apt,400,2,3,0
29158675,219727469,Marcelo,Brooklyn,Bedford-Stuyvesant,Private room,75,1,43,52
29158689,41209536,Andrew,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,19,225
29159486,155297713,Marie & Tyler,Brooklyn,Bushwick,Private room,39,30,1,38
29159920,219738858,Joe,Manhattan,Lower East Side,Entire home/apt,195,30,21,117
29160008,112794720,Joshua,Brooklyn,Carroll Gardens,Entire home/apt,125,1,1,34
29160599,219746152,Sonia And Lissette,Manhattan,Washington Heights,Private room,60,3,8,2
29161516,51699123,Bo,Brooklyn,Bushwick,Private room,70,2,29,121
29162918,219333557,Rafael,Queens,East Elmhurst,Entire home/apt,149,1,40,0
29162974,52484523,Andres,Brooklyn,Bushwick,Private room,100,3,4,0
29163083,217792112,George,Manhattan,Chelsea,Entire home/apt,320,3,40,95
29165306,219782181,Vince,Manhattan,Lower East Side,Private room,80,1,22,123
29165823,219785279,Uchenna,Brooklyn,Bedford-Stuyvesant,Private room,79,2,18,74
29167257,203123161,Luis,Bronx,Concourse,Entire home/apt,100,3,24,187
29171435,103368847,Sasha,Manhattan,Upper West Side,Entire home/apt,150,2,25,129
29173351,62167677,Joshua,Manhattan,East Village,Private room,60,8,1,0
29174021,122551862,Marian,Brooklyn,Bedford-Stuyvesant,Private room,41,2,18,18
29176864,159435936,Jonathan,Manhattan,Upper West Side,Entire home/apt,85,30,2,118
29176897,219848970,Javier,Manhattan,Hell's Kitchen,Shared room,69,1,30,335
29178331,31760835,Fon,Brooklyn,Bay Ridge,Private room,65,1,10,4
29178713,31760835,Fon,Brooklyn,Bay Ridge,Private room,65,1,7,189
29178995,31760835,Fon,Brooklyn,Bay Ridge,Private room,65,1,8,98
29179815,211146044,Ann,Brooklyn,Bedford-Stuyvesant,Private room,60,2,29,292
29180542,219879114,Tricia,Manhattan,Harlem,Entire home/apt,159,2,26,343
29181147,41541593,Zoe,Manhattan,Upper West Side,Private room,70,10,4,19
29181179,37736307,Rafael,Manhattan,East Harlem,Private room,110,2,8,14
29181281,145981682,Simi,Manhattan,Theater District,Private room,999,1,12,213
29181449,186349150,Kit,Brooklyn,Bedford-Stuyvesant,Private room,75,1,3,0
29181504,35957140,Oz,Manhattan,East Village,Entire home/apt,150,4,9,0
29183047,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,49,2,15,306
29183204,54677106,Alan,Brooklyn,Bedford-Stuyvesant,Private room,41,1,6,0
29183445,54677106,Alan,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,2,1,0
29183470,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,49,2,12,305
29183697,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,65,2,11,282
29183838,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,49,2,10,313
29183932,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,49,2,9,312
29184026,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,65,2,7,285
29184093,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,49,2,9,308
29184419,492457,Jay,Queens,Woodside,Private room,50,2,14,308
29184626,89680730,Terry,Brooklyn,Brownsville,Private room,45,1,16,139
29184845,17892150,Lancelot,Manhattan,Harlem,Private room,60,3,35,5
29184981,25767215,Sofia,Brooklyn,Crown Heights,Private room,99,1,9,249
29186254,213781715,Anting,Manhattan,NoHo,Entire home/apt,225,1,8,179
